student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
1059,22,6.4,0,76,79,66,80,66,59,51,82,57,1,1,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,70,teamwork_score,aptitude_test_score,coding_skill_score,Low,51,9,40,https://roadmap.sh/cyber-security
1060,20,7.6,0,88,75,70,83,70,70,67,35,54,0,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,64,communication_score,coding_skill_score,teamwork_score,Low,44,11,39,https://roadmap.sh/ai-data-scientist
1061,19,8.3,0,58,69,47,56,74,72,57,41,86,0,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,69,teamwork_score,coding_skill_score,aptitude_test_score,Medium,47,10,40,https://roadmap.sh/ux-design
1062,19,5.7,0,67,56,94,62,62,67,64,50,66,0,1,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,54,leadership_score,extracurricular_score,aptitude_test_score,Medium,35,13,34,https://roadmap.sh/android
1063,20,8.5,0,96,76,56,64,74,89,95,65,68,2,3,No,Product Manager,UI/UX Designer,Data Scientist,86,communication_score,coding_skill_score,extracurricular_score,Medium,72,5,60,https://roadmap.sh/product-manager
1064,22,8.9,0,64,92,100,96,45,48,48,43,53,0,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,71,problem_solving_score,aptitude_test_score,leadership_score,Low,48,10,48,https://roadmap.sh/blockchain
1065,22,7.2,0,59,82,100,84,60,54,64,80,50,2,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,80,extracurricular_score,problem_solving_score,communication_score,Low,66,6,62,https://roadmap.sh/blockchain
1066,22,7.2,0,89,74,80,90,67,62,59,65,52,0,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,71,problem_solving_score,aptitude_test_score,extracurricular_score,Low,48,10,44,https://roadmap.sh/ai-engineer
1067,21,7.2,0,58,72,90,67,76,64,67,47,53,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,77,coding_skill_score,aptitude_test_score,communication_score,Low,58,8,49,https://roadmap.sh/devops
1068,23,7.9,0,55,79,66,69,82,73,59,50,66,0,5,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,71,teamwork_score,leadership_score,coding_skill_score,Medium,57,8,49,https://roadmap.sh/devops
1069,23,9.6,3,84,82,70,80,67,80,64,31,55,3,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,85,teamwork_score,extracurricular_score,problem_solving_score,Low,72,5,61,https://roadmap.sh/ai-data-scientist
1070,21,7.2,0,69,66,94,73,71,55,47,35,51,2,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,90,aptitude_test_score,leadership_score,extracurricular_score,Low,81,4,67,https://roadmap.sh/ai-engineer
1071,19,6.2,0,58,86,78,79,71,74,61,89,54,1,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,75,teamwork_score,leadership_score,aptitude_test_score,Low,57,8,46,https://roadmap.sh/ai-engineer
1072,19,6.7,2,86,57,92,79,76,63,65,59,64,2,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,80,teamwork_score,coding_skill_score,problem_solving_score,Low,69,6,67,https://roadmap.sh/android
1073,24,5.7,3,73,91,72,92,53,61,51,30,54,1,5,No,Data Scientist,AI / ML Engineer,Cloud Engineer,68,coding_skill_score,problem_solving_score,communication_score,Low,61,7,49,https://roadmap.sh/ai-data-scientist
1074,19,8.1,2,73,58,40,73,83,89,57,36,90,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,77,aptitude_test_score,problem_solving_score,extracurricular_score,Medium,52,9,51,https://roadmap.sh/ux-design
1075,19,7.0,0,79,88,96,73,56,46,58,90,56,0,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,62,coding_skill_score,leadership_score,communication_score,Low,43,11,40,https://roadmap.sh/blockchain
1076,22,6.6,0,70,62,79,83,63,70,51,86,64,1,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,extracurricular_score,problem_solving_score,coding_skill_score,Medium,60,8,49,https://roadmap.sh/android
1077,21,7.6,0,65,79,62,74,62,60,56,83,48,1,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,72,communication_score,problem_solving_score,aptitude_test_score,Medium,55,9,45,https://roadmap.sh/cyber-security
1078,24,7.8,0,58,65,80,69,57,62,44,39,46,0,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,leadership_score,coding_skill_score,communication_score,Medium,58,8,57,https://roadmap.sh/android
1079,23,7.0,0,89,78,76,70,64,65,50,39,50,3,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,75,aptitude_test_score,teamwork_score,extracurricular_score,Medium,72,5,66,https://roadmap.sh/ai-engineer
1080,23,8.7,3,90,86,43,76,94,96,89,35,69,1,4,No,Product Manager,UI/UX Designer,Data Scientist,82,communication_score,coding_skill_score,problem_solving_score,Medium,67,6,58,https://roadmap.sh/product-manager
1081,24,8.4,1,55,78,70,86,72,54,65,34,44,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,68,communication_score,coding_skill_score,teamwork_score,Low,46,10,41,https://roadmap.sh/cyber-security
1082,20,6.5,0,55,79,95,87,60,58,57,71,64,0,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,63,leadership_score,extracurricular_score,communication_score,Low,46,10,36,https://roadmap.sh/full-stack
1083,23,7.9,0,62,81,40,81,88,88,99,65,74,1,3,Yes,Product Manager,UI/UX Designer,Data Scientist,86,problem_solving_score,teamwork_score,coding_skill_score,Medium,66,6,60,https://roadmap.sh/product-manager
1084,20,7.7,0,76,65,39,55,83,82,56,84,89,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,87,problem_solving_score,leadership_score,aptitude_test_score,High,70,6,63,https://roadmap.sh/ux-design
1085,20,9.2,0,87,66,73,83,71,72,65,33,47,0,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,problem_solving_score,teamwork_score,extracurricular_score,Medium,61,7,49,https://roadmap.sh/devops
1086,24,5.9,0,72,62,91,69,73,66,66,63,62,0,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,59,teamwork_score,coding_skill_score,problem_solving_score,Medium,38,12,39,https://roadmap.sh/devops
1087,21,6.0,0,58,80,77,90,61,68,47,38,68,3,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,73,problem_solving_score,aptitude_test_score,extracurricular_score,Low,70,6,58,https://roadmap.sh/ai-engineer
1088,22,7.7,0,58,80,77,75,65,72,60,82,62,1,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,80,aptitude_test_score,communication_score,leadership_score,Low,57,8,47,https://roadmap.sh/full-stack
1089,24,7.8,0,59,91,99,94,59,48,49,56,55,0,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,64,extracurricular_score,problem_solving_score,leadership_score,Low,41,11,39,https://roadmap.sh/blockchain
1090,20,6.0,0,71,76,82,80,64,58,68,34,45,2,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,72,coding_skill_score,communication_score,teamwork_score,Low,64,7,52,https://roadmap.sh/devops
1091,22,5.7,0,78,55,34,65,76,92,56,78,75,2,5,No,UI/UX Designer,Product Manager,Mobile App Developer,84,extracurricular_score,communication_score,aptitude_test_score,High,77,4,69,https://roadmap.sh/ux-design
1092,21,6.8,0,71,85,94,77,56,77,65,42,53,2,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,81,aptitude_test_score,coding_skill_score,extracurricular_score,Low,66,6,64,https://roadmap.sh/ai-engineer
1093,20,7.1,0,63,76,87,77,57,52,61,35,47,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,teamwork_score,leadership_score,aptitude_test_score,Low,57,8,50,https://roadmap.sh/blockchain
1094,24,5.9,0,87,77,95,85,81,56,65,90,61,2,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,63,teamwork_score,problem_solving_score,aptitude_test_score,Low,49,10,40,https://roadmap.sh/full-stack
1095,20,8.0,0,69,73,87,87,65,57,41,76,54,1,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,problem_solving_score,extracurricular_score,aptitude_test_score,Low,66,6,57,https://roadmap.sh/blockchain
1096,24,9.0,0,60,89,73,79,61,61,57,55,70,2,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,95,teamwork_score,leadership_score,aptitude_test_score,Low,81,4,74,https://roadmap.sh/ai-engineer
1097,24,8.9,0,72,70,44,69,81,91,94,90,75,2,5,No,Product Manager,UI/UX Designer,Data Scientist,92,communication_score,extracurricular_score,leadership_score,Medium,82,4,76,https://roadmap.sh/product-manager
1098,21,9.6,0,68,64,79,94,60,72,65,31,49,0,1,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,88,coding_skill_score,aptitude_test_score,problem_solving_score,Low,55,9,50,https://roadmap.sh/cyber-security
1099,23,6.1,0,78,82,85,73,48,54,47,37,54,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,63,aptitude_test_score,problem_solving_score,communication_score,Low,49,10,40,https://roadmap.sh/blockchain
1100,24,5.7,0,71,69,81,69,72,77,57,40,49,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,57,communication_score,leadership_score,extracurricular_score,Medium,43,11,36,https://roadmap.sh/devops
1101,19,6.5,2,98,61,89,73,57,56,44,61,57,0,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,74,coding_skill_score,leadership_score,aptitude_test_score,Medium,53,9,47,https://roadmap.sh/android
1102,21,6.4,0,97,66,90,72,78,74,67,62,63,2,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,65,coding_skill_score,communication_score,problem_solving_score,Low,54,9,53,https://roadmap.sh/full-stack
1103,19,9.2,2,98,72,80,71,72,67,50,77,66,2,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,93,communication_score,teamwork_score,aptitude_test_score,Medium,73,5,66,https://roadmap.sh/full-stack
1104,19,6.3,0,72,78,74,72,62,70,50,74,54,1,0,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,teamwork_score,leadership_score,coding_skill_score,Medium,46,10,36,https://roadmap.sh/devops
1105,20,9.5,0,98,69,94,74,50,66,62,59,55,2,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,86,leadership_score,teamwork_score,coding_skill_score,Low,66,6,57,https://roadmap.sh/ai-engineer
1106,22,7.8,0,60,75,74,91,72,65,50,42,56,3,5,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,95,problem_solving_score,teamwork_score,coding_skill_score,Low,90,4,85,https://roadmap.sh/cyber-security
1107,20,8.0,0,86,64,97,85,62,60,51,52,52,1,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,problem_solving_score,teamwork_score,leadership_score,Low,66,6,57,https://roadmap.sh/full-stack
1108,21,8.1,0,73,55,40,64,71,74,65,80,86,2,3,No,UI/UX Designer,Product Manager,Mobile App Developer,78,leadership_score,aptitude_test_score,coding_skill_score,High,67,6,62,https://roadmap.sh/ux-design
1109,19,5.9,0,84,69,86,88,62,60,47,37,43,1,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,59,communication_score,coding_skill_score,problem_solving_score,Low,47,10,43,https://roadmap.sh/cyber-security
1110,20,7.0,0,90,88,88,72,73,79,56,41,65,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,79,leadership_score,aptitude_test_score,communication_score,Low,68,6,63,https://roadmap.sh/ai-data-scientist
1111,20,6.9,0,63,69,67,72,76,75,50,74,63,0,5,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,69,extracurricular_score,leadership_score,aptitude_test_score,Medium,56,8,49,https://roadmap.sh/devops
1112,20,7.0,3,91,81,81,69,70,64,47,85,60,2,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,extracurricular_score,leadership_score,aptitude_test_score,Low,66,6,57,https://roadmap.sh/full-stack
1113,24,8.3,1,70,80,58,61,78,79,88,34,81,2,2,No,Product Manager,UI/UX Designer,Data Scientist,90,aptitude_test_score,coding_skill_score,problem_solving_score,Medium,72,5,59,https://roadmap.sh/product-manager
1114,21,8.4,0,90,63,94,64,66,76,47,30,58,2,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,leadership_score,aptitude_test_score,communication_score,Medium,68,6,59,https://roadmap.sh/android
1115,22,9.1,0,78,76,89,83,46,64,45,32,63,0,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,aptitude_test_score,coding_skill_score,communication_score,Low,54,9,47,https://roadmap.sh/blockchain
1116,21,5.8,0,98,96,68,88,71,70,49,72,61,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,69,communication_score,leadership_score,extracurricular_score,Low,53,9,47,https://roadmap.sh/ai-data-scientist
1117,19,5.8,0,63,78,78,83,61,68,50,30,71,1,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,61,problem_solving_score,aptitude_test_score,coding_skill_score,Low,48,10,41,https://roadmap.sh/full-stack
1118,22,6.5,0,94,83,96,89,46,52,45,32,56,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,79,communication_score,problem_solving_score,coding_skill_score,Low,62,7,59,https://roadmap.sh/blockchain
1119,19,6.1,0,98,73,93,83,75,73,59,63,59,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,67,extracurricular_score,teamwork_score,problem_solving_score,Low,52,9,51,https://roadmap.sh/full-stack
1120,20,9.4,0,74,68,87,79,65,62,63,51,61,0,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,problem_solving_score,extracurricular_score,coding_skill_score,Low,51,9,42,https://roadmap.sh/blockchain
1121,19,6.2,0,77,80,91,88,65,62,43,48,68,2,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,66,coding_skill_score,problem_solving_score,communication_score,Low,57,8,54,https://roadmap.sh/ai-engineer
1122,22,7.2,0,97,69,82,64,66,58,53,58,59,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,67,aptitude_test_score,extracurricular_score,coding_skill_score,Medium,52,9,41,https://roadmap.sh/android
1123,22,6.6,0,69,83,80,85,64,59,60,47,42,0,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,64,teamwork_score,leadership_score,aptitude_test_score,Low,47,10,39,https://roadmap.sh/cyber-security
1124,19,8.5,0,68,71,89,84,60,51,45,41,57,2,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,91,teamwork_score,problem_solving_score,communication_score,Low,75,5,66,https://roadmap.sh/blockchain
1125,21,9.7,1,94,83,87,78,71,65,59,66,56,3,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,98,problem_solving_score,aptitude_test_score,teamwork_score,Low,85,4,75,https://roadmap.sh/devops
1126,19,8.7,0,71,67,87,84,81,77,55,66,65,2,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,85,aptitude_test_score,leadership_score,communication_score,Low,69,6,61,https://roadmap.sh/devops
1127,21,8.0,0,81,68,80,73,61,60,68,74,53,0,4,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,86,communication_score,problem_solving_score,leadership_score,Medium,63,7,58,https://roadmap.sh/devops
1128,24,9.7,0,89,69,66,75,60,56,74,47,61,2,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,98,problem_solving_score,coding_skill_score,extracurricular_score,Medium,79,4,67,https://roadmap.sh/devops
1129,23,8.8,0,74,71,84,72,58,70,66,56,50,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,75,problem_solving_score,coding_skill_score,teamwork_score,Low,57,8,50,https://roadmap.sh/android
1130,19,7.9,0,79,83,68,70,65,64,52,82,67,0,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,70,problem_solving_score,teamwork_score,communication_score,Medium,51,9,45,https://roadmap.sh/devops
1131,22,9.2,0,93,81,77,72,52,67,64,83,59,0,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,80,coding_skill_score,aptitude_test_score,teamwork_score,Low,57,8,54,https://roadmap.sh/cyber-security
1132,22,6.3,0,80,66,79,67,67,62,54,65,56,0,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,60,teamwork_score,extracurricular_score,problem_solving_score,Medium,39,12,30,https://roadmap.sh/devops
1133,21,6.3,0,66,86,84,82,73,71,66,44,66,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,75,extracurricular_score,leadership_score,coding_skill_score,Low,60,8,49,https://roadmap.sh/devops
1134,21,8.9,3,96,66,45,77,68,71,72,47,75,2,4,No,UI/UX Designer,Product Manager,Mobile App Developer,97,communication_score,aptitude_test_score,coding_skill_score,Medium,82,4,75,https://roadmap.sh/ux-design
1135,21,6.3,0,68,65,79,67,79,58,67,83,51,0,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,70,communication_score,aptitude_test_score,problem_solving_score,Medium,48,10,45,https://roadmap.sh/devops
1136,20,8.6,0,65,67,45,58,74,78,86,80,72,0,3,Yes,Product Manager,UI/UX Designer,Data Scientist,74,problem_solving_score,extracurricular_score,coding_skill_score,Medium,53,9,45,https://roadmap.sh/product-manager
1137,22,6.4,0,84,66,87,79,63,67,47,57,70,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,75,leadership_score,extracurricular_score,aptitude_test_score,Low,54,9,48,https://roadmap.sh/ai-engineer
1138,24,9.4,0,72,82,70,91,84,70,58,41,58,1,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,problem_solving_score,coding_skill_score,extracurricular_score,Low,57,8,50,https://roadmap.sh/devops
1139,19,5.7,0,84,60,100,64,80,67,51,81,53,3,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,74,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,74,5,61,https://roadmap.sh/full-stack
1140,24,9.0,0,71,76,88,82,69,74,52,36,54,2,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,92,coding_skill_score,leadership_score,teamwork_score,Low,73,5,62,https://roadmap.sh/android
1141,20,5.7,0,89,64,83,86,78,63,50,73,48,1,5,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,68,aptitude_test_score,leadership_score,coding_skill_score,Low,61,7,58,https://roadmap.sh/devops
1142,24,7.2,0,73,70,45,73,76,98,90,90,78,1,3,No,Product Manager,UI/UX Designer,Data Scientist,70,extracurricular_score,problem_solving_score,coding_skill_score,Medium,57,8,48,https://roadmap.sh/product-manager
1143,22,5.9,0,88,96,83,83,54,77,64,74,45,3,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,77,extracurricular_score,coding_skill_score,communication_score,Low,64,7,56,https://roadmap.sh/ai-data-scientist
1144,20,8.9,2,93,71,95,79,60,72,66,46,70,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,79,communication_score,coding_skill_score,problem_solving_score,Low,62,7,52,https://roadmap.sh/ai-engineer
1145,20,9.4,2,71,62,85,68,70,56,51,53,60,0,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,83,teamwork_score,aptitude_test_score,leadership_score,Medium,55,9,54,https://roadmap.sh/full-stack
1146,24,9.2,0,67,73,71,81,50,68,55,42,56,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,98,communication_score,leadership_score,teamwork_score,Low,79,4,75,https://roadmap.sh/cyber-security
1147,19,5.6,0,65,65,59,69,94,97,86,62,66,2,3,Yes,Product Manager,UI/UX Designer,Data Scientist,78,communication_score,aptitude_test_score,leadership_score,Medium,67,6,57,https://roadmap.sh/product-manager
1148,23,7.3,0,65,74,77,87,55,59,57,58,58,2,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,74,coding_skill_score,communication_score,extracurricular_score,Low,62,7,56,https://roadmap.sh/cyber-security
1149,20,7.8,0,93,72,42,76,72,81,86,40,84,0,2,No,Product Manager,UI/UX Designer,Data Scientist,78,problem_solving_score,coding_skill_score,extracurricular_score,Medium,52,9,50,https://roadmap.sh/product-manager
1150,22,6.9,0,92,76,42,78,89,83,99,81,69,0,2,No,Product Manager,UI/UX Designer,Data Scientist,65,coding_skill_score,communication_score,teamwork_score,Medium,45,11,36,https://roadmap.sh/product-manager
1151,24,8.4,0,56,83,41,65,94,95,77,76,61,2,2,Yes,Product Manager,UI/UX Designer,Data Scientist,84,leadership_score,extracurricular_score,problem_solving_score,Medium,68,6,58,https://roadmap.sh/product-manager
1152,19,9.0,0,64,94,75,86,75,61,54,77,60,3,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,85,extracurricular_score,communication_score,leadership_score,Low,72,5,65,https://roadmap.sh/ai-data-scientist
1153,19,7.6,0,55,60,50,54,73,79,76,65,77,2,1,Yes,UI/UX Designer,Product Manager,Mobile App Developer,70,coding_skill_score,communication_score,problem_solving_score,High,57,8,55,https://roadmap.sh/ux-design
1154,23,9.4,0,95,68,56,65,73,82,64,79,96,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,90,extracurricular_score,teamwork_score,coding_skill_score,Medium,72,5,68,https://roadmap.sh/ux-design
1155,20,8.6,0,97,66,66,77,55,60,46,81,49,0,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,69,coding_skill_score,aptitude_test_score,problem_solving_score,Medium,44,11,43,https://roadmap.sh/cyber-security
1156,21,7.8,0,62,63,92,88,77,55,67,66,57,2,5,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,extracurricular_score,communication_score,leadership_score,Low,76,4,72,https://roadmap.sh/devops
1157,19,9.7,0,88,69,95,73,57,53,53,77,56,2,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,84,teamwork_score,extracurricular_score,problem_solving_score,Low,71,5,58,https://roadmap.sh/blockchain
1158,23,5.5,2,65,86,73,78,60,54,48,36,54,1,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,66,leadership_score,problem_solving_score,extracurricular_score,Low,54,9,43,https://roadmap.sh/ai-engineer
1159,23,7.9,0,81,75,39,72,92,95,89,33,65,0,4,No,Product Manager,UI/UX Designer,Data Scientist,83,extracurricular_score,communication_score,problem_solving_score,Medium,61,7,52,https://roadmap.sh/product-manager
1160,23,9.1,3,68,71,82,79,60,76,62,43,58,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,78,teamwork_score,leadership_score,communication_score,Low,58,8,49,https://roadmap.sh/full-stack
1161,21,7.5,0,90,80,66,93,56,59,53,42,62,3,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,77,coding_skill_score,teamwork_score,leadership_score,Low,67,6,63,https://roadmap.sh/cyber-security
1162,24,7.0,0,93,86,87,91,72,53,65,90,58,2,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,83,coding_skill_score,teamwork_score,extracurricular_score,Low,70,6,64,https://roadmap.sh/devops
1163,23,9.0,0,95,82,62,60,84,82,95,45,74,1,4,No,Product Manager,UI/UX Designer,Data Scientist,92,coding_skill_score,communication_score,leadership_score,Medium,73,5,61,https://roadmap.sh/product-manager
1164,24,9.7,0,89,84,43,81,92,78,99,61,64,0,3,Yes,Product Manager,UI/UX Designer,Data Scientist,88,communication_score,aptitude_test_score,extracurricular_score,Medium,61,7,57,https://roadmap.sh/product-manager
1165,23,8.8,0,77,82,81,88,55,72,56,49,50,2,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,83,leadership_score,aptitude_test_score,communication_score,Low,64,7,62,https://roadmap.sh/cyber-security
1166,23,8.8,0,63,85,77,92,63,66,61,60,55,2,0,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,76,extracurricular_score,communication_score,leadership_score,Low,57,8,55,https://roadmap.sh/ai-engineer
1167,23,7.6,0,90,83,73,93,59,72,58,65,48,1,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,72,leadership_score,problem_solving_score,extracurricular_score,Low,58,8,55,https://roadmap.sh/cyber-security
1168,22,6.0,0,73,77,86,83,74,56,57,76,67,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,62,aptitude_test_score,extracurricular_score,teamwork_score,Low,52,9,41,https://roadmap.sh/devops
1169,19,6.2,0,80,72,83,85,45,60,52,32,55,1,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,68,leadership_score,extracurricular_score,coding_skill_score,Low,49,10,39,https://roadmap.sh/blockchain
1170,21,6.3,0,71,65,50,71,85,76,53,86,83,1,4,Yes,UI/UX Designer,Product Manager,Mobile App Developer,80,aptitude_test_score,teamwork_score,leadership_score,Medium,66,6,62,https://roadmap.sh/ux-design
1171,24,8.2,0,71,68,70,68,71,67,50,85,44,3,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,problem_solving_score,coding_skill_score,aptitude_test_score,Medium,75,5,68,https://roadmap.sh/devops
1172,21,5.9,1,93,67,74,81,58,71,70,52,58,1,0,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,61,extracurricular_score,communication_score,leadership_score,Medium,42,11,42,https://roadmap.sh/cyber-security
1173,22,7.4,0,87,73,83,71,63,73,48,63,46,3,5,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,87,communication_score,aptitude_test_score,coding_skill_score,Low,85,4,71,https://roadmap.sh/devops
1174,20,6.7,0,71,77,84,78,72,70,61,47,48,1,5,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,78,coding_skill_score,communication_score,problem_solving_score,Low,67,6,57,https://roadmap.sh/devops
1175,22,6.9,0,93,78,71,75,72,61,43,79,53,2,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,73,problem_solving_score,teamwork_score,aptitude_test_score,Medium,58,8,54,https://roadmap.sh/ai-data-scientist
1176,21,6.6,0,79,79,80,87,55,63,46,68,53,1,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,72,aptitude_test_score,coding_skill_score,communication_score,Low,58,8,48,https://roadmap.sh/ai-engineer
1177,19,6.7,0,68,65,76,87,62,65,67,33,53,0,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,65,extracurricular_score,coding_skill_score,communication_score,Low,51,9,43,https://roadmap.sh/full-stack
1178,22,8.2,0,65,75,95,75,80,63,67,45,58,2,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,87,problem_solving_score,extracurricular_score,leadership_score,Low,73,5,70,https://roadmap.sh/full-stack
1179,24,6.2,0,63,71,78,81,64,72,62,62,45,2,1,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,64,aptitude_test_score,coding_skill_score,leadership_score,Low,53,9,52,https://roadmap.sh/devops
1180,22,7.1,0,71,77,93,74,54,77,52,53,60,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,81,teamwork_score,extracurricular_score,aptitude_test_score,Low,60,8,50,https://roadmap.sh/ai-engineer
1181,22,6.0,0,91,63,74,72,70,67,59,43,46,0,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,63,problem_solving_score,coding_skill_score,leadership_score,Medium,43,11,36,https://roadmap.sh/android
1182,20,5.9,0,67,80,75,73,66,69,63,41,45,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,67,aptitude_test_score,problem_solving_score,communication_score,Low,61,7,57,https://roadmap.sh/cyber-security
