student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
9122,22,5.0,0,68,78,87,79,74,76,47,85,46,2,5,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,78,aptitude_test_score,leadership_score,extracurricular_score,Low,73,5,63,https://roadmap.sh/ai-engineer
9123,20,6.09,2,69,76,46,67,84,96,87,95,80,1,2,No,Product Manager,UI/UX Designer,Data Scientist,71,communication_score,problem_solving_score,teamwork_score,Medium,54,9,51,https://roadmap.sh/product-manager
9124,25,5.42,0,88,84,67,76,66,58,51,80,42,3,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,coding_skill_score,problem_solving_score,leadership_score,Medium,67,6,59,https://roadmap.sh/devops
9125,24,7.09,1,80,77,94,68,60,64,57,44,65,2,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,67,aptitude_test_score,coding_skill_score,leadership_score,Low,55,9,54,https://roadmap.sh/ai-engineer
9126,22,5.16,0,89,79,77,87,67,72,40,54,66,2,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,63,communication_score,teamwork_score,coding_skill_score,Medium,58,8,54,https://roadmap.sh/android
9127,20,8.81,0,93,88,85,77,60,70,58,40,47,2,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,94,leadership_score,coding_skill_score,problem_solving_score,Low,74,5,68,https://roadmap.sh/cyber-security
9128,19,9.51,0,91,75,72,71,79,64,53,76,53,1,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,73,problem_solving_score,teamwork_score,extracurricular_score,Low,49,10,44,https://roadmap.sh/ai-data-scientist
9129,21,6.52,0,93,62,38,68,67,73,73,43,72,1,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,71,teamwork_score,extracurricular_score,communication_score,High,57,8,49,https://roadmap.sh/ux-design
9130,24,6.91,1,81,83,57,68,53,76,43,82,52,2,2,No,Data Analyst,Data Scientist,Full Stack Developer,77,problem_solving_score,coding_skill_score,communication_score,Medium,64,7,59,https://roadmap.sh/data-analyst
9131,24,6.12,0,96,53,34,71,86,86,77,41,86,4,5,No,UI/UX Designer,Product Manager,Mobile App Developer,91,communication_score,problem_solving_score,aptitude_test_score,Medium,93,4,87,https://roadmap.sh/ux-design
9132,20,9.4,0,69,78,54,65,73,98,95,63,76,1,3,Yes,Product Manager,UI/UX Designer,Data Scientist,82,leadership_score,teamwork_score,coding_skill_score,Medium,64,7,60,https://roadmap.sh/product-manager
9133,25,6.37,0,97,68,80,71,75,62,47,41,65,3,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,problem_solving_score,teamwork_score,aptitude_test_score,Low,72,5,67,https://roadmap.sh/full-stack
9134,23,8.14,0,72,69,76,71,76,60,67,33,55,1,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,84,leadership_score,teamwork_score,communication_score,Low,68,6,57,https://roadmap.sh/android
9135,24,6.9,0,87,70,70,77,72,52,54,34,52,2,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,77,aptitude_test_score,problem_solving_score,coding_skill_score,Medium,64,7,53,https://roadmap.sh/devops
9136,22,9.38,0,73,65,88,92,58,79,67,55,64,3,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,98,aptitude_test_score,leadership_score,problem_solving_score,Low,91,4,82,https://roadmap.sh/cyber-security
9137,25,5.01,2,92,66,85,94,51,51,64,75,57,1,4,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,68,problem_solving_score,leadership_score,aptitude_test_score,Low,58,8,54,https://roadmap.sh/ai-engineer
9138,20,6.6,0,55,62,37,55,64,69,64,79,82,3,4,No,UI/UX Designer,Product Manager,Mobile App Developer,83,communication_score,coding_skill_score,leadership_score,Medium,79,4,72,https://roadmap.sh/ux-design
9139,18,9.05,0,56,62,62,67,73,74,76,63,51,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,83,communication_score,problem_solving_score,extracurricular_score,Low,64,7,54,https://roadmap.sh/devops
9140,18,5.2,2,79,64,63,82,55,73,49,78,42,0,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,61,communication_score,coding_skill_score,aptitude_test_score,Low,39,12,34,https://roadmap.sh/cyber-security
9141,22,9.84,0,63,62,78,90,79,59,63,95,49,2,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,87,aptitude_test_score,problem_solving_score,coding_skill_score,Medium,73,5,60,https://roadmap.sh/devops
9142,24,5.78,0,61,56,82,78,77,58,46,37,57,4,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,communication_score,leadership_score,aptitude_test_score,Low,80,4,71,https://roadmap.sh/android
9143,19,7.9,0,63,90,71,82,63,54,60,93,66,3,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,87,leadership_score,aptitude_test_score,extracurricular_score,Low,73,5,66,https://roadmap.sh/ai-engineer
9144,25,9.39,1,89,93,81,61,52,67,63,38,46,4,0,No,Data Analyst,Data Scientist,Full Stack Developer,88,aptitude_test_score,problem_solving_score,teamwork_score,Medium,76,4,64,https://roadmap.sh/data-analyst
9145,18,7.79,0,56,55,72,72,66,53,51,34,68,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,68,leadership_score,teamwork_score,aptitude_test_score,Medium,52,9,51,https://roadmap.sh/android
9146,18,8.57,0,59,46,33,51,87,86,69,86,91,1,1,No,UI/UX Designer,Product Manager,Mobile App Developer,71,extracurricular_score,leadership_score,coding_skill_score,Medium,51,9,47,https://roadmap.sh/ux-design
9147,24,9.44,1,78,74,76,62,56,63,68,43,65,2,1,No,Data Analyst,Data Scientist,Full Stack Developer,81,leadership_score,coding_skill_score,extracurricular_score,Medium,63,7,57,https://roadmap.sh/data-analyst
9148,18,7.81,0,62,72,88,80,64,66,61,64,50,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,82,communication_score,teamwork_score,aptitude_test_score,Medium,67,6,63,https://roadmap.sh/android
9149,18,5.85,0,61,76,94,89,72,75,59,53,55,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,71,problem_solving_score,leadership_score,extracurricular_score,Low,54,9,43,https://roadmap.sh/devops
9150,24,8.82,0,61,92,66,74,73,76,48,92,59,2,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,94,leadership_score,extracurricular_score,teamwork_score,Low,74,5,64,https://roadmap.sh/ai-data-scientist
9151,22,5.06,0,66,58,73,83,87,70,47,41,41,1,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,59,teamwork_score,aptitude_test_score,leadership_score,Low,41,11,41,https://roadmap.sh/devops
9152,20,9.43,0,68,73,77,92,76,76,53,33,57,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,88,communication_score,problem_solving_score,aptitude_test_score,Low,64,7,56,https://roadmap.sh/devops
9153,23,9.63,0,80,88,81,86,77,86,60,50,54,3,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,89,communication_score,coding_skill_score,problem_solving_score,Medium,80,4,68,https://roadmap.sh/data-analyst
9154,21,8.48,1,94,77,68,93,70,78,59,77,44,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,problem_solving_score,teamwork_score,aptitude_test_score,Low,52,9,43,https://roadmap.sh/cyber-security
9155,21,9.9,0,59,87,100,92,66,58,41,62,59,0,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,86,teamwork_score,problem_solving_score,leadership_score,Low,66,6,62,https://roadmap.sh/blockchain
9156,18,9.4,0,96,90,88,91,55,77,60,44,72,2,0,No,AI / ML Engineer,Data Scientist,Full Stack Developer,83,teamwork_score,extracurricular_score,coding_skill_score,Low,61,7,58,https://roadmap.sh/ai-engineer
9157,23,8.2,0,97,66,87,83,78,50,68,59,52,2,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,82,problem_solving_score,coding_skill_score,communication_score,Medium,70,6,59,https://roadmap.sh/android
9158,22,6.23,0,79,87,70,67,67,68,57,40,47,1,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,teamwork_score,coding_skill_score,communication_score,Medium,52,9,50,https://roadmap.sh/devops
9159,25,6.22,0,83,59,93,89,83,69,52,50,47,1,0,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,72,aptitude_test_score,teamwork_score,leadership_score,Low,49,10,46,https://roadmap.sh/devops
9160,18,7.79,2,98,81,75,79,62,66,50,43,49,0,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,67,extracurricular_score,problem_solving_score,communication_score,Low,40,12,31,https://roadmap.sh/ai-data-scientist
9161,21,7.79,2,94,70,79,83,71,78,64,66,45,1,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,coding_skill_score,extracurricular_score,leadership_score,Low,49,10,43,https://roadmap.sh/devops
9162,19,9.61,0,93,75,83,91,67,68,63,89,48,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,93,leadership_score,communication_score,extracurricular_score,Low,67,6,57,https://roadmap.sh/ai-data-scientist
9163,24,9.64,0,85,67,93,68,62,60,67,52,65,1,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,aptitude_test_score,extracurricular_score,problem_solving_score,Low,66,6,55,https://roadmap.sh/full-stack
9164,20,8.94,0,93,78,75,86,77,60,49,90,55,1,4,No,Data Analyst,Data Scientist,Full Stack Developer,84,teamwork_score,communication_score,aptitude_test_score,Medium,68,6,61,https://roadmap.sh/data-analyst
9165,24,9.21,0,64,93,61,89,74,69,60,77,65,1,1,Yes,Data Analyst,Data Scientist,Full Stack Developer,75,extracurricular_score,aptitude_test_score,teamwork_score,Medium,54,9,45,https://roadmap.sh/data-analyst
9166,19,9.66,0,58,89,42,65,74,100,87,45,75,3,4,No,Product Manager,UI/UX Designer,Data Scientist,91,communication_score,aptitude_test_score,teamwork_score,Medium,84,4,74,https://roadmap.sh/product-manager
9167,25,9.56,0,91,62,90,85,63,64,55,48,41,1,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,86,leadership_score,teamwork_score,communication_score,Low,66,6,59,https://roadmap.sh/devops
9168,24,8.42,1,58,65,88,70,76,77,64,72,51,1,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,coding_skill_score,problem_solving_score,leadership_score,Low,63,7,58,https://roadmap.sh/full-stack
9169,20,7.79,0,95,90,100,74,57,53,49,41,67,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,73,coding_skill_score,teamwork_score,communication_score,Low,55,9,48,https://roadmap.sh/blockchain
9170,21,5.2,0,68,79,93,79,71,69,59,92,60,2,0,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,69,communication_score,problem_solving_score,teamwork_score,Low,53,9,43,https://roadmap.sh/android
9171,24,6.0,0,94,90,64,96,72,63,70,90,49,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,68,coding_skill_score,leadership_score,communication_score,Low,46,10,44,https://roadmap.sh/cyber-security
9172,21,9.61,0,66,91,93,67,52,51,51,29,63,1,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,98,teamwork_score,aptitude_test_score,extracurricular_score,Low,79,4,75,https://roadmap.sh/ai-engineer
9173,24,6.89,0,70,82,66,95,51,73,44,93,50,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,coding_skill_score,leadership_score,extracurricular_score,Low,58,8,50,https://roadmap.sh/cyber-security
9174,21,6.76,0,57,86,82,77,67,65,39,71,52,3,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,77,aptitude_test_score,teamwork_score,leadership_score,Low,73,5,63,https://roadmap.sh/blockchain
9175,19,8.05,0,79,72,87,85,53,61,60,74,53,0,0,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,66,teamwork_score,problem_solving_score,leadership_score,Low,39,12,33,https://roadmap.sh/android
9176,22,8.31,1,98,61,75,79,72,67,70,30,56,1,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,74,aptitude_test_score,communication_score,leadership_score,Low,59,8,48,https://roadmap.sh/full-stack
9177,24,9.67,0,88,64,93,71,77,67,66,31,72,3,0,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,94,problem_solving_score,leadership_score,communication_score,Low,74,5,70,https://roadmap.sh/android
9178,20,6.52,0,61,88,64,84,79,99,88,34,59,4,3,No,Product Manager,UI/UX Designer,Data Scientist,87,leadership_score,teamwork_score,coding_skill_score,Medium,85,4,72,https://roadmap.sh/product-manager
9179,24,7.83,0,97,80,77,69,79,76,52,68,57,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,69,extracurricular_score,coding_skill_score,communication_score,Low,53,9,43,https://roadmap.sh/ai-data-scientist
9180,21,7.22,0,71,57,74,82,74,68,45,84,49,0,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,74,extracurricular_score,communication_score,coding_skill_score,Low,50,10,49,https://roadmap.sh/android
9181,22,8.88,0,56,56,48,57,72,69,51,71,71,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,92,communication_score,leadership_score,aptitude_test_score,Medium,73,5,61,https://roadmap.sh/ux-design
9182,20,6.02,0,78,77,79,93,71,72,67,46,51,1,4,No,Data Scientist,AI / ML Engineer,Cloud Engineer,66,problem_solving_score,aptitude_test_score,extracurricular_score,Low,57,8,46,https://roadmap.sh/ai-data-scientist
9183,19,5.04,0,98,76,87,87,54,57,61,84,67,3,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,69,communication_score,extracurricular_score,problem_solving_score,Low,74,5,65,https://roadmap.sh/blockchain
9184,22,8.75,0,72,69,60,75,59,82,48,81,46,0,3,No,Data Analyst,Data Scientist,Full Stack Developer,77,teamwork_score,coding_skill_score,extracurricular_score,Low,55,9,47,https://roadmap.sh/data-analyst
9185,20,5.97,2,76,85,63,89,66,69,48,78,68,0,4,No,Data Analyst,Data Scientist,Full Stack Developer,64,problem_solving_score,extracurricular_score,leadership_score,Medium,50,10,47,https://roadmap.sh/data-analyst
9186,19,5.12,0,83,83,76,82,68,66,66,78,59,1,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,73,aptitude_test_score,teamwork_score,communication_score,Low,58,8,49,https://roadmap.sh/cyber-security
9187,18,9.6,0,62,65,94,91,53,66,59,27,55,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,92,extracurricular_score,problem_solving_score,aptitude_test_score,Low,67,6,63,https://roadmap.sh/ai-engineer
9188,24,5.97,0,98,70,51,62,93,88,80,50,65,2,5,Yes,Product Manager,UI/UX Designer,Data Scientist,81,problem_solving_score,extracurricular_score,communication_score,Medium,75,5,64,https://roadmap.sh/product-manager
9189,21,5.09,0,99,92,74,90,75,69,60,93,57,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,76,leadership_score,aptitude_test_score,coding_skill_score,Low,66,6,61,https://roadmap.sh/ai-data-scientist
9190,21,5.99,2,56,76,65,92,77,65,59,27,44,1,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,63,extracurricular_score,teamwork_score,communication_score,Low,46,10,36,https://roadmap.sh/ai-data-scientist
9191,18,5.5,0,74,87,75,65,69,76,54,92,55,0,5,Yes,Data Analyst,Data Scientist,Full Stack Developer,71,aptitude_test_score,extracurricular_score,communication_score,Low,57,8,55,https://roadmap.sh/data-analyst
9192,22,6.33,0,86,75,74,74,70,68,75,79,54,0,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,64,problem_solving_score,communication_score,teamwork_score,Low,47,10,38,https://roadmap.sh/devops
9193,23,8.21,0,98,67,41,58,79,78,71,62,90,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,87,extracurricular_score,aptitude_test_score,communication_score,Medium,70,6,64,https://roadmap.sh/ux-design
9194,19,8.94,0,87,85,88,71,48,53,56,58,54,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,88,communication_score,extracurricular_score,coding_skill_score,Low,64,7,58,https://roadmap.sh/blockchain
9195,25,8.5,0,56,67,76,84,63,70,64,82,50,1,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,coding_skill_score,leadership_score,teamwork_score,Medium,63,7,58,https://roadmap.sh/full-stack
9196,20,8.37,2,78,74,64,74,79,78,98,66,72,2,2,Yes,Product Manager,UI/UX Designer,Data Scientist,90,leadership_score,teamwork_score,aptitude_test_score,Medium,72,5,65,https://roadmap.sh/product-manager
9197,22,5.1,1,57,55,38,74,66,91,75,71,98,4,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,85,communication_score,coding_skill_score,teamwork_score,High,84,4,73,https://roadmap.sh/ux-design
9198,24,5.01,1,86,73,69,81,64,67,59,64,55,0,2,Yes,Data Analyst,Data Scientist,Full Stack Developer,55,extracurricular_score,teamwork_score,communication_score,Low,39,12,30,https://roadmap.sh/data-analyst
9199,20,5.33,0,87,69,84,89,61,78,41,55,63,3,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,74,communication_score,teamwork_score,leadership_score,Low,68,6,59,https://roadmap.sh/ai-engineer
9200,21,9.23,0,86,63,77,71,63,59,56,29,48,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,85,teamwork_score,problem_solving_score,leadership_score,Low,60,8,52,https://roadmap.sh/devops
9201,20,6.67,0,57,73,85,82,63,56,71,25,63,3,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,73,problem_solving_score,communication_score,coding_skill_score,Low,70,6,61,https://roadmap.sh/cyber-security
9202,23,7.0,0,75,67,56,74,70,89,82,33,86,0,3,No,Product Manager,UI/UX Designer,Data Scientist,79,teamwork_score,aptitude_test_score,extracurricular_score,Medium,56,8,52,https://roadmap.sh/product-manager
9203,19,9.75,1,59,74,81,76,73,66,43,65,66,4,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,98,communication_score,aptitude_test_score,leadership_score,Low,91,4,77,https://roadmap.sh/ai-data-scientist
9204,20,9.9,0,81,84,77,83,72,62,63,52,49,2,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,communication_score,problem_solving_score,coding_skill_score,Low,69,6,65,https://roadmap.sh/full-stack
9205,22,5.51,1,68,79,96,85,67,63,61,48,42,0,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,62,aptitude_test_score,leadership_score,extracurricular_score,Low,49,10,47,https://roadmap.sh/blockchain
9206,21,5.72,0,85,61,82,80,71,69,40,74,53,2,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,71,extracurricular_score,problem_solving_score,communication_score,Medium,66,6,57,https://roadmap.sh/android
9207,23,8.26,0,89,73,81,78,87,79,53,53,60,3,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,94,aptitude_test_score,communication_score,problem_solving_score,Low,80,4,73,https://roadmap.sh/devops
9208,19,7.43,0,83,76,94,81,75,70,61,77,64,2,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,89,communication_score,teamwork_score,aptitude_test_score,Low,74,5,70,https://roadmap.sh/ai-engineer
9209,25,8.02,0,59,75,93,65,83,51,63,69,47,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,aptitude_test_score,problem_solving_score,leadership_score,Medium,60,8,54,https://roadmap.sh/full-stack
9210,25,8.72,0,94,79,97,69,60,55,52,59,48,1,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,extracurricular_score,communication_score,leadership_score,Low,61,7,57,https://roadmap.sh/full-stack
9211,19,8.95,0,92,85,62,63,51,81,52,40,66,1,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,84,extracurricular_score,communication_score,aptitude_test_score,Medium,65,7,58,https://roadmap.sh/data-analyst
9212,25,5.79,0,61,80,96,76,64,57,59,39,58,3,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,77,problem_solving_score,extracurricular_score,coding_skill_score,Low,70,6,59,https://roadmap.sh/blockchain
9213,24,8.95,1,58,77,66,66,60,60,44,55,68,2,2,No,Data Analyst,Data Scientist,Full Stack Developer,94,aptitude_test_score,communication_score,teamwork_score,Medium,74,5,69,https://roadmap.sh/data-analyst
9214,19,5.87,0,88,66,80,82,68,64,53,33,54,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,68,problem_solving_score,coding_skill_score,communication_score,Low,52,9,47,https://roadmap.sh/blockchain
9215,22,8.92,0,67,80,79,81,76,65,56,79,70,3,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,91,teamwork_score,problem_solving_score,leadership_score,Medium,78,4,71,https://roadmap.sh/android
9216,20,7.07,0,59,60,92,85,57,51,59,67,53,1,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,68,problem_solving_score,communication_score,extracurricular_score,Low,52,9,43,https://roadmap.sh/full-stack
9217,23,8.47,1,67,75,74,74,61,65,66,57,69,1,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,78,aptitude_test_score,communication_score,extracurricular_score,Low,64,7,62,https://roadmap.sh/ai-engineer
9218,21,7.51,0,95,67,61,64,62,61,69,25,57,0,5,No,Data Analyst,Data Scientist,Full Stack Developer,72,coding_skill_score,teamwork_score,extracurricular_score,Low,58,8,51,https://roadmap.sh/data-analyst
9219,22,8.63,0,67,79,80,95,53,44,54,26,62,1,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,88,coding_skill_score,extracurricular_score,teamwork_score,Low,67,6,58,https://roadmap.sh/blockchain
9220,22,5.84,0,86,61,66,83,71,51,58,72,42,2,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,problem_solving_score,extracurricular_score,teamwork_score,Medium,68,6,61,https://roadmap.sh/devops
9221,25,7.82,2,70,72,84,71,51,62,65,27,53,2,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,86,leadership_score,teamwork_score,communication_score,Low,66,6,61,https://roadmap.sh/ai-engineer
9222,23,6.46,2,74,77,83,85,58,62,64,63,61,2,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,leadership_score,problem_solving_score,extracurricular_score,Low,67,6,56,https://roadmap.sh/full-stack
9223,19,8.85,0,73,80,72,74,57,66,43,69,45,3,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,93,communication_score,coding_skill_score,problem_solving_score,Medium,82,4,69,https://roadmap.sh/android
9224,23,9.79,0,76,69,58,56,83,71,59,42,79,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,86,extracurricular_score,leadership_score,problem_solving_score,Medium,69,6,66,https://roadmap.sh/ux-design
9225,18,8.16,0,59,64,82,67,62,61,45,74,55,0,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,72,communication_score,leadership_score,teamwork_score,Low,55,9,49,https://roadmap.sh/full-stack
9226,19,9.51,0,85,62,83,65,60,55,51,71,47,0,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,82,problem_solving_score,extracurricular_score,leadership_score,Low,55,9,53,https://roadmap.sh/full-stack
9227,19,5.72,0,83,77,84,81,53,57,69,69,65,0,5,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,67,problem_solving_score,extracurricular_score,aptitude_test_score,Low,55,9,47,https://roadmap.sh/ai-data-scientist
9228,25,9.39,0,61,60,94,67,59,65,52,25,62,1,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,90,communication_score,problem_solving_score,leadership_score,Medium,72,5,60,https://roadmap.sh/full-stack
9229,21,5.32,2,62,57,96,84,53,65,64,62,54,1,1,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,58,coding_skill_score,teamwork_score,extracurricular_score,Medium,43,11,35,https://roadmap.sh/android
9230,21,7.98,1,55,46,47,65,79,80,53,92,96,2,3,No,UI/UX Designer,Product Manager,Mobile App Developer,85,coding_skill_score,extracurricular_score,aptitude_test_score,Medium,72,5,65,https://roadmap.sh/ux-design
9231,21,6.17,0,80,65,85,93,51,59,65,90,46,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,70,extracurricular_score,teamwork_score,coding_skill_score,Low,48,10,47,https://roadmap.sh/ai-engineer
9232,20,7.68,2,98,92,76,91,72,77,59,58,68,2,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,78,teamwork_score,coding_skill_score,communication_score,Low,61,7,49,https://roadmap.sh/ai-data-scientist
9233,22,8.23,1,63,88,72,86,52,66,69,40,59,2,0,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,78,teamwork_score,leadership_score,problem_solving_score,Medium,58,8,55,https://roadmap.sh/ai-engineer
9234,18,9.25,0,66,75,78,74,50,66,59,47,63,4,1,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,98,coding_skill_score,leadership_score,extracurricular_score,Low,85,4,75,https://roadmap.sh/cyber-security
9235,23,7.1,0,55,84,96,82,84,68,53,42,74,0,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,73,teamwork_score,leadership_score,communication_score,Low,55,9,50,https://roadmap.sh/full-stack
9236,20,5.07,0,79,87,73,74,73,77,67,90,46,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,56,aptitude_test_score,problem_solving_score,communication_score,Low,39,12,33,https://roadmap.sh/devops
9237,25,6.41,0,62,80,86,72,55,54,49,30,60,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,68,coding_skill_score,teamwork_score,aptitude_test_score,Medium,49,10,49,https://roadmap.sh/ai-engineer
9238,21,8.27,0,88,67,93,69,74,53,50,92,60,1,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,teamwork_score,aptitude_test_score,communication_score,Low,62,7,51,https://roadmap.sh/android
9239,25,9.69,0,80,63,88,73,76,73,61,76,56,0,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,87,problem_solving_score,teamwork_score,extracurricular_score,Low,67,6,56,https://roadmap.sh/cyber-security
9240,25,6.28,0,89,72,84,75,64,58,61,94,46,2,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,leadership_score,problem_solving_score,teamwork_score,Low,63,7,52,https://roadmap.sh/full-stack
9241,20,8.89,1,85,90,68,93,70,68,68,71,52,4,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,93,communication_score,problem_solving_score,coding_skill_score,Low,82,4,76,https://roadmap.sh/ai-data-scientist
9242,25,9.53,0,84,81,69,81,58,74,50,69,55,1,5,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,93,leadership_score,aptitude_test_score,communication_score,Low,76,4,71,https://roadmap.sh/cyber-security
9243,24,5.54,0,57,82,87,68,71,84,61,31,55,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,65,communication_score,coding_skill_score,leadership_score,Low,54,9,45,https://roadmap.sh/ai-data-scientist
9244,24,7.36,0,89,83,72,70,67,65,48,59,49,1,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,aptitude_test_score,problem_solving_score,leadership_score,Low,67,6,59,https://roadmap.sh/devops
9245,21,6.22,0,69,82,77,78,60,80,56,47,51,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,73,problem_solving_score,communication_score,aptitude_test_score,Low,58,8,47,https://roadmap.sh/ai-data-scientist
9246,23,6.38,0,74,93,64,79,60,79,61,59,57,0,5,No,Data Analyst,Data Scientist,Full Stack Developer,69,leadership_score,communication_score,problem_solving_score,Low,56,8,46,https://roadmap.sh/data-analyst
