student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
13182,19,9.86,0,57,68,42,68,78,96,65,40,85,2,5,Yes,UI/UX Designer,Product Manager,Mobile App Developer,95,teamwork_score,communication_score,problem_solving_score,Medium,84,4,80,https://roadmap.sh/ux-design
13183,23,6.67,1,92,87,88,68,64,65,44,52,65,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,76,problem_solving_score,coding_skill_score,extracurricular_score,Low,57,8,53,https://roadmap.sh/ai-data-scientist
13184,23,8.04,0,74,63,74,64,84,69,54,30,69,3,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,81,extracurricular_score,coding_skill_score,communication_score,Medium,75,5,63,https://roadmap.sh/devops
13185,20,5.3,0,94,68,88,70,79,76,57,42,55,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,67,problem_solving_score,coding_skill_score,leadership_score,Low,58,8,55,https://roadmap.sh/android
13186,19,8.91,0,85,85,41,62,86,97,88,58,79,2,3,No,Product Manager,UI/UX Designer,Data Scientist,91,communication_score,extracurricular_score,leadership_score,Medium,75,5,64,https://roadmap.sh/product-manager
13187,20,8.77,1,85,88,59,73,96,92,83,62,61,1,2,Yes,Product Manager,UI/UX Designer,Data Scientist,77,extracurricular_score,coding_skill_score,leadership_score,Medium,58,8,52,https://roadmap.sh/product-manager
13188,20,8.62,0,55,73,84,81,56,61,62,86,62,0,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,82,aptitude_test_score,leadership_score,teamwork_score,Low,55,9,52,https://roadmap.sh/blockchain
13189,21,6.97,0,79,73,63,93,49,66,71,57,44,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,70,coding_skill_score,aptitude_test_score,leadership_score,Low,54,9,52,https://roadmap.sh/cyber-security
13190,22,7.74,0,82,85,100,99,64,67,61,51,64,1,1,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,71,teamwork_score,aptitude_test_score,leadership_score,Low,51,9,41,https://roadmap.sh/blockchain
13191,25,9.36,0,99,86,70,72,76,61,76,63,53,2,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,98,problem_solving_score,coding_skill_score,communication_score,Low,79,4,68,https://roadmap.sh/devops
13192,20,7.74,0,58,81,92,80,55,46,40,54,52,1,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,90,coding_skill_score,extracurricular_score,problem_solving_score,Low,75,5,62,https://roadmap.sh/blockchain
13193,19,9.73,0,56,66,83,69,62,76,44,27,61,1,3,No,Data Analyst,Data Scientist,Full Stack Developer,83,extracurricular_score,leadership_score,aptitude_test_score,Medium,64,7,58,https://roadmap.sh/data-analyst
13194,18,7.12,0,68,67,68,77,65,79,50,33,52,1,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,70,problem_solving_score,teamwork_score,leadership_score,Medium,60,8,49,https://roadmap.sh/devops
13195,22,5.73,0,83,90,80,84,57,54,54,89,69,0,5,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,69,coding_skill_score,leadership_score,problem_solving_score,Low,56,8,48,https://roadmap.sh/blockchain
13196,22,8.71,3,83,61,92,76,72,61,66,29,61,2,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,88,communication_score,aptitude_test_score,leadership_score,Low,73,5,60,https://roadmap.sh/full-stack
13197,19,6.38,2,83,68,94,85,61,68,47,55,69,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,57,communication_score,leadership_score,teamwork_score,Low,40,12,41,https://roadmap.sh/ai-engineer
13198,22,7.14,0,88,74,88,76,50,53,46,55,53,2,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,80,coding_skill_score,problem_solving_score,aptitude_test_score,Low,66,6,60,https://roadmap.sh/blockchain
13199,25,6.66,0,97,84,72,68,62,52,69,88,69,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,75,aptitude_test_score,teamwork_score,leadership_score,Medium,54,9,47,https://roadmap.sh/ai-engineer
13200,23,8.28,1,78,51,32,57,69,71,58,65,92,3,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,83,extracurricular_score,problem_solving_score,teamwork_score,High,76,4,66,https://roadmap.sh/ux-design
13201,20,9.38,0,90,62,83,87,83,58,46,60,48,0,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,81,problem_solving_score,leadership_score,coding_skill_score,Low,54,9,53,https://roadmap.sh/devops
13202,23,7.82,0,75,72,82,72,58,49,56,66,42,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,extracurricular_score,coding_skill_score,problem_solving_score,Low,60,8,59,https://roadmap.sh/blockchain
13203,19,6.49,1,97,75,78,73,65,53,61,91,51,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,69,coding_skill_score,teamwork_score,leadership_score,Low,47,10,47,https://roadmap.sh/cyber-security
13204,21,6.85,0,70,61,84,84,71,62,64,77,47,0,5,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,72,teamwork_score,communication_score,extracurricular_score,Low,58,8,49,https://roadmap.sh/full-stack
13205,23,9.87,0,59,75,88,87,78,70,46,57,47,0,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,87,problem_solving_score,teamwork_score,aptitude_test_score,Low,55,9,49,https://roadmap.sh/full-stack
13206,23,8.12,0,96,77,58,65,82,90,100,39,78,3,3,No,Product Manager,UI/UX Designer,Data Scientist,86,aptitude_test_score,extracurricular_score,problem_solving_score,Medium,78,4,69,https://roadmap.sh/product-manager
13207,19,6.44,0,59,66,73,71,64,85,62,82,65,1,0,No,Data Analyst,Data Scientist,Full Stack Developer,65,problem_solving_score,communication_score,teamwork_score,Medium,45,11,44,https://roadmap.sh/data-analyst
13208,19,9.47,1,65,88,88,75,75,72,66,32,56,0,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,79,extracurricular_score,communication_score,aptitude_test_score,Low,56,8,55,https://roadmap.sh/cyber-security
13209,22,6.22,0,63,84,69,88,70,63,47,64,71,0,2,No,Data Analyst,Data Scientist,Full Stack Developer,66,leadership_score,teamwork_score,communication_score,Low,45,11,43,https://roadmap.sh/data-analyst
13210,19,7.15,0,95,90,86,76,60,58,67,52,72,1,0,No,AI / ML Engineer,Data Scientist,Full Stack Developer,70,leadership_score,problem_solving_score,extracurricular_score,Low,48,10,48,https://roadmap.sh/ai-engineer
13211,24,7.02,2,58,70,89,85,66,55,68,80,48,3,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,72,aptitude_test_score,leadership_score,extracurricular_score,Low,64,7,54,https://roadmap.sh/full-stack
13212,19,8.11,0,92,66,76,73,54,62,59,50,51,1,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,77,teamwork_score,communication_score,aptitude_test_score,Medium,55,9,50,https://roadmap.sh/blockchain
13213,22,7.95,2,67,62,79,81,72,74,46,39,50,3,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,93,leadership_score,communication_score,aptitude_test_score,Medium,85,4,78,https://roadmap.sh/cyber-security
13214,20,8.75,0,87,71,57,76,76,77,61,77,71,1,1,No,UI/UX Designer,Product Manager,Mobile App Developer,87,problem_solving_score,communication_score,aptitude_test_score,Medium,61,7,49,https://roadmap.sh/ux-design
13215,19,8.64,0,57,82,88,77,75,77,62,33,44,0,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,83,teamwork_score,problem_solving_score,coding_skill_score,Low,58,8,56,https://roadmap.sh/cyber-security
13216,20,5.35,1,66,62,88,94,51,79,44,79,39,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,68,leadership_score,extracurricular_score,aptitude_test_score,Low,52,9,45,https://roadmap.sh/cyber-security
13217,20,7.37,1,59,80,42,80,75,86,98,49,84,0,4,Yes,Product Manager,UI/UX Designer,Data Scientist,77,leadership_score,communication_score,extracurricular_score,Medium,58,8,56,https://roadmap.sh/product-manager
13218,18,8.8,0,57,78,96,72,70,78,46,63,58,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,72,coding_skill_score,teamwork_score,extracurricular_score,Low,49,10,42,https://roadmap.sh/ai-engineer
13219,21,8.48,0,89,90,100,77,53,72,66,85,42,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,84,teamwork_score,leadership_score,coding_skill_score,Low,62,7,58,https://roadmap.sh/blockchain
13220,20,7.51,0,75,95,79,90,61,57,68,54,66,3,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,74,aptitude_test_score,leadership_score,extracurricular_score,Low,65,7,58,https://roadmap.sh/ai-data-scientist
13221,23,8.77,0,57,63,60,72,82,80,100,47,80,3,3,No,Product Manager,UI/UX Designer,Data Scientist,83,teamwork_score,aptitude_test_score,communication_score,Medium,76,4,66,https://roadmap.sh/product-manager
13222,25,5.48,0,73,64,77,88,69,77,57,35,53,2,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,aptitude_test_score,coding_skill_score,extracurricular_score,Low,69,6,67,https://roadmap.sh/android
13223,22,9.19,0,57,86,73,80,79,70,58,30,50,1,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,91,extracurricular_score,coding_skill_score,aptitude_test_score,Low,69,6,62,https://roadmap.sh/ai-data-scientist
13224,21,7.59,0,93,84,73,96,54,74,67,62,57,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,71,extracurricular_score,coding_skill_score,problem_solving_score,Low,57,8,50,https://roadmap.sh/ai-data-scientist
13225,18,8.72,1,84,71,91,74,66,80,64,32,60,2,6,No,Data Scientist,AI / ML Engineer,Cloud Engineer,88,communication_score,problem_solving_score,coding_skill_score,Low,82,4,75,https://roadmap.sh/ai-data-scientist
13226,21,8.88,3,60,87,62,58,89,100,84,62,82,4,3,No,Product Manager,UI/UX Designer,Data Scientist,96,aptitude_test_score,communication_score,coding_skill_score,Medium,90,4,82,https://roadmap.sh/product-manager
13227,22,6.2,0,78,80,80,79,71,53,49,32,49,1,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,69,aptitude_test_score,problem_solving_score,coding_skill_score,Low,56,8,46,https://roadmap.sh/cyber-security
13228,18,7.12,0,56,60,71,76,80,74,42,52,71,3,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,90,leadership_score,problem_solving_score,coding_skill_score,Medium,81,4,73,https://roadmap.sh/android
13229,25,5.92,0,77,56,79,63,70,57,67,40,54,3,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,78,problem_solving_score,extracurricular_score,coding_skill_score,Medium,73,5,62,https://roadmap.sh/full-stack
13230,18,6.78,1,95,91,73,82,64,66,49,66,49,2,6,No,Data Scientist,AI / ML Engineer,Cloud Engineer,89,extracurricular_score,aptitude_test_score,problem_solving_score,Low,83,4,75,https://roadmap.sh/ai-data-scientist
13231,19,8.23,2,78,63,84,75,58,79,56,68,59,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,75,coding_skill_score,aptitude_test_score,problem_solving_score,Medium,54,9,49,https://roadmap.sh/cyber-security
13232,18,6.23,0,65,77,91,67,61,65,52,83,71,2,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,aptitude_test_score,leadership_score,coding_skill_score,Low,72,5,69,https://roadmap.sh/android
13233,21,6.93,0,97,75,79,79,62,66,59,48,57,0,1,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,74,communication_score,teamwork_score,extracurricular_score,Low,47,10,39,https://roadmap.sh/android
13234,24,9.0,0,63,81,77,76,73,70,52,88,44,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,91,teamwork_score,leadership_score,problem_solving_score,Low,69,6,60,https://roadmap.sh/devops
13235,18,6.37,0,84,83,78,66,63,64,68,42,53,3,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,86,extracurricular_score,leadership_score,aptitude_test_score,Low,78,4,75,https://roadmap.sh/data-analyst
13236,22,7.92,0,86,56,100,90,82,79,72,40,60,0,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,75,teamwork_score,coding_skill_score,communication_score,Low,48,10,44,https://roadmap.sh/full-stack
13237,21,8.63,0,65,71,62,73,70,78,55,38,61,3,1,Yes,Data Analyst,Data Scientist,Full Stack Developer,82,extracurricular_score,aptitude_test_score,communication_score,Medium,70,6,67,https://roadmap.sh/data-analyst
13238,20,9.89,0,72,83,87,94,56,61,52,78,58,2,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,88,extracurricular_score,leadership_score,coding_skill_score,Low,76,4,73,https://roadmap.sh/ai-engineer
13239,25,6.31,0,71,80,78,88,80,71,63,54,52,2,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,aptitude_test_score,extracurricular_score,leadership_score,Low,54,9,50,https://roadmap.sh/full-stack
13240,23,5.08,0,73,62,93,87,72,72,55,43,56,2,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,69,coding_skill_score,extracurricular_score,teamwork_score,Low,53,9,52,https://roadmap.sh/devops
13241,24,6.57,0,76,59,90,86,61,68,56,43,65,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,66,extracurricular_score,problem_solving_score,teamwork_score,Low,57,8,54,https://roadmap.sh/android
13242,21,7.06,0,82,68,84,86,66,66,46,95,63,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,69,leadership_score,aptitude_test_score,teamwork_score,Low,56,8,49,https://roadmap.sh/android
13243,24,8.02,0,61,80,80,86,81,56,58,30,48,4,4,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,89,extracurricular_score,coding_skill_score,leadership_score,Low,89,4,76,https://roadmap.sh/full-stack
13244,20,9.74,2,66,70,63,91,75,70,74,57,62,3,5,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,98,communication_score,extracurricular_score,problem_solving_score,Medium,91,4,78,https://roadmap.sh/devops
13245,24,5.93,0,80,63,75,85,84,76,49,94,59,1,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,69,communication_score,coding_skill_score,extracurricular_score,Medium,59,8,48,https://roadmap.sh/devops
13246,23,8.72,0,83,84,80,69,58,67,60,59,47,0,4,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,aptitude_test_score,extracurricular_score,coding_skill_score,Low,60,8,52,https://roadmap.sh/devops
13247,19,9.59,0,60,85,90,78,56,63,41,76,66,4,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,98,coding_skill_score,leadership_score,extracurricular_score,Low,88,4,76,https://roadmap.sh/ai-engineer
13248,18,8.21,0,80,80,86,85,55,66,46,30,57,1,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,leadership_score,extracurricular_score,aptitude_test_score,Low,57,8,47,https://roadmap.sh/blockchain
13249,25,9.83,0,89,85,64,73,82,78,55,85,53,1,0,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,coding_skill_score,communication_score,teamwork_score,Medium,54,9,45,https://roadmap.sh/devops
13250,23,5.49,2,66,81,75,75,63,79,64,31,53,4,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,83,teamwork_score,aptitude_test_score,coding_skill_score,Low,76,4,65,https://roadmap.sh/full-stack
13251,21,7.1,0,59,65,83,81,67,67,49,44,66,1,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,aptitude_test_score,teamwork_score,communication_score,Low,60,8,55,https://roadmap.sh/android
13252,22,7.64,0,89,73,56,70,54,85,54,34,49,0,2,Yes,Data Analyst,Data Scientist,Full Stack Developer,75,problem_solving_score,leadership_score,extracurricular_score,Medium,51,9,49,https://roadmap.sh/data-analyst
13253,24,7.61,0,71,72,81,67,49,55,56,29,56,2,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,80,communication_score,aptitude_test_score,coding_skill_score,Medium,66,6,64,https://roadmap.sh/ai-engineer
13254,20,7.78,0,68,55,98,69,52,74,48,88,65,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,78,aptitude_test_score,extracurricular_score,teamwork_score,Medium,64,7,52,https://roadmap.sh/android
13255,22,6.9,0,61,68,61,80,59,64,65,74,66,1,0,No,Data Analyst,Data Scientist,Full Stack Developer,71,leadership_score,problem_solving_score,aptitude_test_score,Medium,48,10,47,https://roadmap.sh/data-analyst
13256,19,6.65,0,72,56,99,83,67,65,59,95,71,1,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,69,coding_skill_score,aptitude_test_score,teamwork_score,Low,59,8,48,https://roadmap.sh/android
13257,20,6.77,0,65,84,70,88,75,75,55,47,60,4,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,92,coding_skill_score,teamwork_score,communication_score,Low,88,4,74,https://roadmap.sh/devops
13258,25,9.51,0,98,64,91,71,70,61,65,61,62,1,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,82,leadership_score,aptitude_test_score,teamwork_score,Low,61,7,57,https://roadmap.sh/devops
13259,23,7.6,1,74,64,69,89,68,69,58,35,62,3,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,90,extracurricular_score,teamwork_score,leadership_score,Medium,78,4,74,https://roadmap.sh/devops
13260,25,6.65,0,76,79,41,80,70,100,92,39,61,2,2,No,Product Manager,UI/UX Designer,Data Scientist,74,extracurricular_score,teamwork_score,coding_skill_score,Medium,62,7,57,https://roadmap.sh/product-manager
13261,20,7.25,0,97,88,45,71,82,87,74,83,73,0,2,No,Product Manager,UI/UX Designer,Data Scientist,71,problem_solving_score,coding_skill_score,leadership_score,Medium,48,10,46,https://roadmap.sh/product-manager
13262,25,7.99,2,86,63,79,81,74,79,67,91,64,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,79,aptitude_test_score,leadership_score,coding_skill_score,Medium,59,8,56,https://roadmap.sh/full-stack
13263,18,8.83,2,88,64,90,66,81,64,64,80,73,2,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,90,coding_skill_score,problem_solving_score,aptitude_test_score,Medium,72,5,65,https://roadmap.sh/full-stack
13264,21,7.01,0,58,92,75,90,57,67,45,75,68,0,4,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,70,teamwork_score,leadership_score,communication_score,Low,54,9,43,https://roadmap.sh/ai-engineer
13265,23,8.08,0,69,79,76,94,67,76,49,59,49,3,4,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,83,leadership_score,problem_solving_score,aptitude_test_score,Low,79,4,76,https://roadmap.sh/ai-engineer
13266,21,9.91,2,97,78,63,79,69,59,73,60,64,4,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,98,aptitude_test_score,communication_score,problem_solving_score,Medium,85,4,76,https://roadmap.sh/devops
13267,23,9.29,0,77,72,86,84,53,67,41,48,54,1,5,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,88,aptitude_test_score,problem_solving_score,coding_skill_score,Low,73,5,70,https://roadmap.sh/ai-engineer
13268,25,5.5,1,99,70,76,70,56,77,54,63,62,1,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,57,teamwork_score,leadership_score,communication_score,Medium,43,11,33,https://roadmap.sh/full-stack
13269,18,6.32,2,92,75,99,69,63,79,46,84,63,2,6,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,75,extracurricular_score,coding_skill_score,aptitude_test_score,Low,75,5,65,https://roadmap.sh/full-stack
13270,25,9.11,1,75,63,88,71,76,78,51,48,66,1,5,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,extracurricular_score,aptitude_test_score,coding_skill_score,Medium,70,6,62,https://roadmap.sh/devops
13271,23,7.71,2,92,84,83,77,73,72,65,56,59,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,84,problem_solving_score,leadership_score,aptitude_test_score,Low,62,7,55,https://roadmap.sh/devops
13272,25,9.36,0,80,84,87,90,47,69,44,64,63,1,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,83,aptitude_test_score,communication_score,leadership_score,Low,64,7,54,https://roadmap.sh/blockchain
13273,23,7.06,0,60,55,36,78,81,84,61,41,84,1,1,No,UI/UX Designer,Product Manager,Mobile App Developer,74,problem_solving_score,teamwork_score,leadership_score,Medium,53,9,49,https://roadmap.sh/ux-design
13274,22,6.54,0,74,65,76,81,71,69,52,58,47,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,64,teamwork_score,problem_solving_score,communication_score,Medium,53,9,42,https://roadmap.sh/devops
13275,19,9.24,0,93,80,54,64,86,99,90,80,83,0,4,Yes,Product Manager,UI/UX Designer,Data Scientist,78,aptitude_test_score,leadership_score,coding_skill_score,Medium,58,8,50,https://roadmap.sh/product-manager
13276,19,7.64,0,95,72,79,77,76,75,67,66,47,0,4,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,72,aptitude_test_score,coding_skill_score,extracurricular_score,Low,55,9,51,https://roadmap.sh/ai-engineer
13277,19,8.74,2,95,65,85,92,72,72,57,74,54,3,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,84,teamwork_score,coding_skill_score,leadership_score,Low,77,4,74,https://roadmap.sh/ai-engineer
13278,21,8.03,2,83,75,76,81,59,65,55,69,65,1,5,No,Data Scientist,AI / ML Engineer,Cloud Engineer,91,teamwork_score,aptitude_test_score,coding_skill_score,Low,75,5,72,https://roadmap.sh/ai-data-scientist
13279,18,7.75,0,99,84,58,67,84,89,84,93,77,1,5,Yes,Product Manager,UI/UX Designer,Data Scientist,76,extracurricular_score,communication_score,aptitude_test_score,Medium,66,6,60,https://roadmap.sh/product-manager
13280,18,6.25,0,98,79,95,96,48,61,47,86,63,4,4,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,93,coding_skill_score,communication_score,aptitude_test_score,Low,91,4,79,https://roadmap.sh/blockchain
13281,20,8.15,0,77,71,85,88,56,64,58,34,49,3,5,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,89,leadership_score,coding_skill_score,aptitude_test_score,Low,86,4,72,https://roadmap.sh/full-stack
13282,19,5.24,0,91,65,95,76,55,62,54,77,48,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,66,leadership_score,coding_skill_score,aptitude_test_score,Low,54,9,45,https://roadmap.sh/ai-engineer
13283,22,5.28,0,99,82,37,72,68,97,76,72,83,1,5,Yes,Product Manager,UI/UX Designer,Data Scientist,69,leadership_score,communication_score,aptitude_test_score,Medium,62,7,55,https://roadmap.sh/product-manager
13284,25,9.38,1,84,75,60,78,72,72,47,61,65,1,2,No,Data Analyst,Data Scientist,Full Stack Developer,91,communication_score,teamwork_score,problem_solving_score,Medium,66,6,64,https://roadmap.sh/data-analyst
13285,19,6.9,0,84,75,72,94,69,78,52,68,53,3,5,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,78,extracurricular_score,coding_skill_score,leadership_score,Low,79,4,71,https://roadmap.sh/ai-data-scientist
13286,23,8.96,2,94,68,39,71,72,96,62,84,74,4,4,No,UI/UX Designer,Product Manager,Mobile App Developer,92,coding_skill_score,leadership_score,problem_solving_score,Medium,91,4,79,https://roadmap.sh/ux-design
13287,20,7.6,0,98,72,40,72,74,96,55,56,88,0,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,67,extracurricular_score,problem_solving_score,communication_score,Medium,46,10,37,https://roadmap.sh/ux-design
13288,25,5.48,0,65,85,83,75,52,63,57,25,48,0,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,65,leadership_score,coding_skill_score,communication_score,Low,51,9,42,https://roadmap.sh/ai-engineer
13289,22,5.69,0,65,79,93,85,63,72,59,68,67,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,63,problem_solving_score,teamwork_score,coding_skill_score,Low,46,10,46,https://roadmap.sh/devops
13290,19,8.52,1,74,67,93,60,57,71,65,78,62,2,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,92,communication_score,leadership_score,teamwork_score,Medium,79,4,71,https://roadmap.sh/android
13291,20,8.87,0,99,69,79,68,78,72,48,78,62,1,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,91,extracurricular_score,problem_solving_score,leadership_score,Medium,72,5,62,https://roadmap.sh/devops
13292,20,7.4,1,55,78,68,89,57,63,47,33,39,1,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,81,leadership_score,problem_solving_score,communication_score,Low,69,6,64,https://roadmap.sh/cyber-security
13293,18,7.44,0,96,81,86,76,74,63,49,55,59,1,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,coding_skill_score,problem_solving_score,aptitude_test_score,Low,64,7,55,https://roadmap.sh/full-stack
13294,18,7.89,0,61,65,54,79,71,88,64,84,81,4,4,No,UI/UX Designer,Product Manager,Mobile App Developer,93,teamwork_score,leadership_score,extracurricular_score,Medium,91,4,80,https://roadmap.sh/ux-design
13295,18,9.45,0,71,73,77,80,72,73,59,63,57,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,83,problem_solving_score,communication_score,teamwork_score,Low,58,8,52,https://roadmap.sh/ai-engineer
13296,18,6.38,1,67,79,88,93,64,53,49,26,67,4,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,problem_solving_score,leadership_score,communication_score,Low,78,4,66,https://roadmap.sh/blockchain
13297,23,5.06,0,91,75,93,74,66,49,54,65,41,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,62,extracurricular_score,aptitude_test_score,teamwork_score,Low,52,9,49,https://roadmap.sh/blockchain
13298,21,5.43,0,65,73,85,77,72,75,69,76,53,0,5,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,70,coding_skill_score,leadership_score,extracurricular_score,Low,57,8,55,https://roadmap.sh/devops
13299,25,8.91,0,64,78,56,64,58,80,64,68,58,2,2,No,Data Analyst,Data Scientist,Full Stack Developer,88,teamwork_score,problem_solving_score,extracurricular_score,Medium,70,6,60,https://roadmap.sh/data-analyst
13300,19,9.63,1,61,67,66,86,63,58,70,84,59,0,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,problem_solving_score,coding_skill_score,extracurricular_score,Medium,46,10,46,https://roadmap.sh/devops
13301,21,6.82,0,71,87,98,77,44,58,63,36,48,4,4,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,87,leadership_score,coding_skill_score,problem_solving_score,Low,88,4,82,https://roadmap.sh/blockchain
13302,22,9.96,0,58,86,68,69,78,78,44,78,47,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,94,teamwork_score,communication_score,problem_solving_score,Medium,68,6,58,https://roadmap.sh/ai-data-scientist
13303,21,7.6,0,62,59,76,72,71,70,54,66,59,0,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,68,teamwork_score,leadership_score,coding_skill_score,Medium,46,10,36,https://roadmap.sh/android
13304,20,8.89,0,57,83,69,85,78,64,61,48,60,2,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,teamwork_score,aptitude_test_score,problem_solving_score,Low,73,5,70,https://roadmap.sh/devops
13305,22,9.03,0,71,87,84,75,59,54,57,77,51,0,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,85,teamwork_score,extracurricular_score,leadership_score,Low,63,7,54,https://roadmap.sh/blockchain
